"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명"
"3130000","CDFF3242052003000003","20030923","","03","폐업","03","폐업","20220405","","","","02-337-8661","","","서울특별시 마포구 성산동 279-17 지하1층","서울특별시 마포구 월드컵로 164, 지하1층 (성산동)","03965","쿨 노래연습장","2022-04-06 09:17:56","U","2021-12-04 00:08:00.0","","191530.02258783","451118.808028271","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052003000004","20030925","","03","폐업","03","폐업","20070103","","","","3143-7262","","","서울특별시 마포구 동교동 159-5번지 ","서울특별시 마포구 양화로 161  (동교동)","","오렌지쏭 노래연습장","2013-03-29 07:04:45","I","2018-10-11 15:46:28.0","","193152.62383534     ","450523.47124017     ","노래연습장업","유통관련업","","주택가주변","","204","","","근린생활시설","1.4","40","11","3","Y","Y","Y","Y","Y","Y","","","","","","","","","","","","주거지역"
"3130000","CDFF3242052003000005","20030205","","01","영업/정상","13","영업중","","","","","02-702-5830","","","서울특별시 마포구 신수동 433-7번지 지하1층 ","서울특별시 마포구 토정로 229-1, 지하1층 (신수동)","04088","밤섬 노래연습장","2014-08-20 17:43:27","I","2018-10-11 15:46:28.0","","194303.54720673     ","449123.330345053    ","노래연습장업","유통관련업","","주택가주변","","110.07","","1","근린생활시설","1.2","40","6","1","Y","Y","Y","Y","Y","Y","","","","","","","","","","","","주거지역"
"3130000","CDFF3242052003000006","20030121","","01","영업/정상","13","영업중","","","","","02-324-7545","","","서울특별시 마포구 서교동 352-25번지 지하1층 ","서울특별시 마포구 월드컵북로1길 30, 지하1층 (서교동)","04031","라이브 노래연습장","2020-04-03 08:31:54","U","2020-04-05 02:40:00.0","","192829.018222027    ","450269.140144393    ","노래연습장업","유통관련업","","유흥업소밀집지역","","175.56","","1","근린생활시설","1.5","40","7","","Y","Y","Y","","Y","Y","","","","","","","","","","","","상업지역"
"3130000","CDFF3242052003000007","20031104","","03","폐업","03","폐업","","","","","","","","서울특별시 마포구 대흥동 298번지 ","서울특별시 마포구 대흥로 83  (대흥동)","","메들리노래연습장","2013-05-31 10:24:11","I","2018-10-11 15:46:28.0","","194747.89274432     ","449485.408800858    ","노래연습장업","유통관련업","4","학교정화(상대)","","70","3","1","근린생활시설","","","","","","","","","","","","","","","","","","","","","","일반주거지역"
"3130000","CDFF3242052003000008","20031110","","01","영업/정상","13","영업중","","","","","02-703-3347","","","서울특별시 마포구 도화동 25-11번지 지하1층 ","서울특별시 마포구 새창로 21, 지하1층 (도화동)","04169","스카이 노래연습장","2018-08-21 11:18:45","I","2018-10-11 15:46:28.0","","195709.892173144    ","448877.703842559    ","노래연습장업","유통관련업","","기타","","82.98","","","근린생활시설","","","6","1","","","","Y","","","","","","","","","","","","","","일반주거지역"
"3130000","CDFF3242052003000009","20031206","","03","폐업","03","폐업","20070103","","","","","","","서울특별시 마포구 합정동 416-39번지 ","","","2080 노래연습장","2013-04-02 11:05:14","I","2018-10-11 15:46:28.0","","","","노래연습장업","유통관련업","3","주택가주변","","100.99","2","","근린생활시설","","","6","2","","","","Y","","","","","","","","","","","","","","일반주거지역"
"3130000","CDFF3242052003000010","20031210","","01","영업/정상","13","영업중","","","","","02-322-7210","","","서울특별시 마포구 망원동 57-33 지하1층 ","서울특별시 마포구 월드컵로 95, 지하1층 (망원동)","04012","아지트 노래연습장","2021-09-08 15:25:57","U","2021-09-10 02:40:00.0","","191865.741509773    ","450543.136051719    ","노래연습장업","유통관련업","3","주택가주변","","122.74","0","1","근린생활시설","0","0","6","6","","","","","","","","","","","","0","","","","","","일반상업지역"
"3130000","CDFF3242052003000011","20030313","","03","폐업","03","폐업","20090831","","","","","","","서울특별시 마포구 성산동 148-1번지 ","","","정다운 노래연습장","2013-05-02 11:35:39","I","2018-10-11 15:46:28.0","","","","노래연습장업","유통관련업","3","주택가주변","","141.13","","1","근린생활시설","1","40","6","2","Y","Y","Y","Y","Y","Y","","","","","","","","","","","","준주거지역"
"3130000","CDFF3242052003000012","20031219","","03","폐업","03","폐업","20120307","","","","","","","서울특별시 마포구 서교동 358-114번지 ","서울특별시 마포구 어울마당로 94  (서교동)","","질러존 노래연습장","2013-03-27 13:22:25","I","2018-10-11 15:46:28.0","","193046.952464579    ","450118.717769315    ","노래연습장업","유통관련업","4","학교정화(상대)","","595.58","4","1","근린생활시설","","","21","12","","","","Y","","","","","","","","","","","","","","일반주거지역"
"3130000","CDFF3242052003000013","20031220","","01","영업/정상","13","영업중","","","","","02-332-6320","","","서울특별시 마포구 성산동 253-10번지 ","서울특별시 마포구 월드컵로28길 6, 지하1층 (성산동)","03971","MBC노래연습장","2016-03-24 16:51:22","I","2018-10-11 15:46:28.0","","191766.827306566    ","450804.906477239    ","노래연습장업","유통관련업","6","주택가주변","","100.26","5","1","근린생활시설","","","5","2","","","","Y","","","","","","","","","","","","","","주거지역"
"3130000","CDFF3242052003000014","2003-12-26","","04","취소/말소/만료/정지/중지","35","직권말소","2024-03-11","","","","02-337-9921","","","서울특별시 마포구 동교동 147-4 지하1층","서울특별시 마포구 연희로 3, 지하1층 (동교동)","03985","팡팡 노래연습장","2024-03-11 16:23:38","U","2023-12-02 23:03:00.0","","193409.749207532","450762.480082764","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052003000015","2003-04-25","","03","폐업","03","폐업","2023-03-02","","","","02-715-3799","","","서울특별시 마포구 용강동 122-1 지하1층","서울특별시 마포구 토정로 282, 지하1층 (용강동)","04163","보물섬 노래연습장","2023-03-02 18:00:24","U","2022-12-03 00:04:00.0","","194695.797060075","448818.967990515","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052003000016","20030704","","01","영업/정상","13","영업중","","","","","02-707-3560","","","서울특별시 마포구 도화동 536번지 정우빌딩 지하1층 ","서울특별시 마포구 토정로37길 46, 지하1층 27호 (도화동, 정우빌딩)","04157","번개 노래연습장","2014-08-20 13:42:16","I","2018-10-11 15:46:28.0","","195277.885388974    ","448919.647035291    ","노래연습장업","유통관련업","","기타","","174.07","","1","근린생활시설","1","40","7","","N","N","N","","N","N","","","","","","","","","","","","일반상업지역"
"3130000","CDFF3242052003000017","20030213","","01","영업/정상","13","영업중","","","","","02-322-3111","","","서울특별시 마포구 서교동 367-39번지 ","서울특별시 마포구 어울마당로 67 (서교동)","04042","럭셔리 수 노래연습장","2020-04-02 18:23:48","U","2020-04-04 02:40:00.0","","192950.424134181    ","449886.793193356    ","노래연습장업","유통관련업","3","유흥업소밀집지역","","844.52","2","1","근린생활시설","","","37","13","N","N","N","Y","N","N","","","","","","","","","","","","일반주거지역"
"3130000","CDFF3242052003000018","20030710","","01","영업/정상","13","영업중","","","","","02-711-3596","","","서울특별시 마포구 도화동 290-10번지 지하1층 ","서울특별시 마포구 마포대로4나길 7, 지하1층 (도화동)","04173","힐링 노래연습장 도화점","2019-07-19 16:42:19","U","2019-07-21 02:40:00.0","","195197.858192267    ","448481.609894762    ","노래연습장업","유통관련업","","","","149.84","","","","","","6","","N","N","N","","N","N","","","","","","","","","","","",""
"3130000","CDFF3242052003000019","20030107","","03","폐업","03","폐업","20111216","","","","","","","서울특별시 마포구 용강동 320번지 지층 ","","","오케이 노래연습장","2013-03-11 18:18:01","I","2018-10-11 15:46:28.0","","","","노래연습장업","유통관련업","","","","100.72","","","","","","5","1","N","N","N","Y","N","N","","","","","","","","","","","",""
"3130000","CDFF3242052003000021","20030123","","01","영업/정상","13","영업중","","","","","02-372-8850","","","서울특별시 마포구 성산동 200-1번지 지하1층 ","서울특별시 마포구 월드컵북로 190, 지하1층 (성산동)","03946","하모니 노래연습장","2014-08-20 16:56:43","I","2018-10-11 15:46:28.0","","191792.353841413    ","451792.167689973    ","노래연습장업","유통관련업","","","","152.89","","","","","","7","4","","","","Y","","","","","","","","","","","","","",""
"3130000","CDFF3242052004000001","20040114","","01","영업/정상","13","영업중","","","","","02-336-0929","","","서울특별시 마포구 서교동 386-11번지 지하1층 ","서울특별시 마포구 양화로7길 24, 지하1층 (서교동)","04037","보이스 노래연습장","2019-08-28 09:17:21","U","2019-08-30 02:40:00.0","","192396.00849476     ","449958.996498517    ","노래연습장업","유통관련업","4","주택가주변","","94.19","3","1","근린생활시설","","","4","2","","","","Y","","","","","","","","","","","","","","주거지역"
"3130000","CDFF3242052004000002","20040120","","03","폐업","03","폐업","20210503","","","","02-322-0470","","","서울특별시 마포구 서교동 386-10 지하1층 ","서울특별시 마포구 양화로7길 28, 지하1층 (서교동)","04037","사계 노래연습장","2021-05-03 17:42:26","U","2021-05-05 02:40:00.0","","192387.838076876    ","449971.317832887    ","노래연습장업","유통관련업","4","주택가주변","","112.86","3","1","근린생활시설","","","5","1","","","","Y","","","","","","","","","","","","","","주거지역"
"3130000","CDFF3242052004000004","20040205","","03","폐업","03","폐업","20200331","","","","02-322-9419","","","서울특별시 마포구 동교동 205-3번지 지하1층 ","서울특별시 마포구 월드컵북로 34, 지하1층 (동교동)","03992","한나 노래연습장","2020-03-31 17:14:02","U","2020-04-02 02:40:00.0","","192788.882366048    ","450590.595726885    ","노래연습장업","유통관련업","4","결혼예식장주변","","135.54","3","1","근린생활시설","","","6","3","","","","Y","","","","","","","","","","","","","","일반주거지역"
"3130000","CDFF3242052004000005","20040224","","03","폐업","03","폐업","20060331","","","","","","","서울특별시 마포구 서교동 46125번지 지층 ","","","좋은친구들 노래연습장","2013-03-26 18:24:37","I","2018-10-11 15:46:28.0","","","","노래연습장업","유통관련업","7","기타","","180.69","6","1","근린생활시설","","","6","1","","","","Y","","","","","","","","","","","","","","일반주거지역"
"3130000","CDFF3242052004000006","20040312","","03","폐업","03","폐업","20160919","","","","","","","서울특별시 마포구 망원동 436-41번지 지하1층 ","서울특별시 마포구 방울내로 57, 지하1층 (망원동)","03960","스타 노래연습장","2016-09-19 15:18:53","I","2018-10-11 15:46:28.0","","191253.661410745    ","450826.412340313    ","노래연습장업","유통관련업","5","주택가주변","","104.91","4","1","근린생활시설","","","5","2","","","Y","Y","","","","","","","","","","","","","","일반주거지역"
"3130000","CDFF3242052004000007","20040325","","03","폐업","03","폐업","20080204","","","","","","","서울특별시 마포구 공덕동 173-31번지 ","","","민들레노래연습장","2013-03-02 14:55:37","I","2018-10-11 15:46:28.0","","","","노래연습장업","유통관련업","3","주택가주변","","60.44","2","1","근린생활시설","","","","","","","","","","","","","","","","","","","","","","주거지역"
"3130000","CDFF3242052004000008","20040412","","04","취소/말소/만료/정지/중지","35","직권말소","20141111","","","","","","","서울특별시 마포구 망원동 479-91번지 ","서울특별시 마포구 망원로11길 29 (망원동)","","투투노래연습장","2014-11-11 09:40:14","I","2018-10-11 15:46:28.0","","191649.806828626    ","450746.941699891    ","노래연습장업","유통관련업","4","주택가주변","","120.96","3","1","근린생활시설","","","5","","","","","","","","","","","","","","","","","","","일반상업지역"
"3130000","CDFF3242052004000010","2004-05-28","","01","영업/정상","13","영업중","","","","","02-711-3152","","","서울특별시 마포구 염리동 155-12 지하1층","서울특별시 마포구 백범로 122, 지하1층 (염리동)","04149","와이티티 노래연습장","2023-06-20 09:24:24","U","2022-12-05 22:02:00.0","","195018.303355849","449364.057785132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052004000011","20040602","","03","폐업","03","폐업","20111109","","","","","","","서울특별시 마포구 용강동 40-2번지 ","서울특별시 마포구 토정로 319  (용강동)","","팡팡 노래연습장","2013-03-12 14:54:00","I","2018-10-11 15:46:28.0","","194999.81899549     ","448607.075232254    ","노래연습장업","유통관련업","4","유흥업소밀집지역","","177.19","3","1","근린생활시설","","","7","2","","","","Y","","","","","","","","","","","","","","일반상업지역"
"3130000","CDFF3242052004000012","20040604","","01","영업/정상","13","영업중","","","","","02-337-6977","","","서울특별시 마포구 망원동 486-39번지 지하1층 ","서울특별시 마포구 망원로 82, 지하1층 (망원동)","04011","파티파티 노래연습장","2016-03-08 14:47:39","I","2018-10-11 15:46:28.0","","191616.39051476     ","450573.586216406    ","노래연습장업","유통관련업","4","주택가주변","","141.3","3","1","근린생활시설","","","7","4","","","","Y","","","","","","","","","","","","","","상업지역"
"3130000","CDFF3242052004000013","20040623","","01","영업/정상","13","영업중","","","","","02-706-4248","","","서울특별시 마포구 도화동 183-13번지 2층 ","서울특별시 마포구 새창로 14, 2층 (도화동)","04169","고래고래 노래연습장","2014-08-20 13:20:55","I","2018-10-11 15:46:28.0","","195646.210798021    ","448867.692262702    ","노래연습장업","유통관련업","","주택가주변","","106.28","","","근린생활시설","","","6","1","","","","Y","","","","","","","","","","","","","","일반주거지역"
"3130000","CDFF3242052004000014","20040629","","03","폐업","03","폐업","20091202","","","","3275-1307","","","서울특별시 마포구 도화동 179-8번지 ","서울특별시 마포구 도화길 31  (도화동)","","파티파티 노래연습장","2013-03-02 15:40:11","I","2018-10-11 15:46:28.0","","195449.155359629    ","448749.608238758    ","노래연습장업","유통관련업","4","유흥업소밀집지역","","132.24","4","","근린생활시설","","","7","3","","","","Y","","","","","","","","","","","","","","일반상업지역"
"3130000","CDFF3242052004000015","20040707","","03","폐업","03","폐업","","","","","3143-7445","","","서울특별시 마포구 서교동 440-17번지 지하1층 ","서울특별시 마포구 월드컵로 92, 지하1층 (서교동)","121896","킹덤 노래연습장","2013-06-20 14:09:49","I","2018-10-11 15:46:28.0","","191943.301644133    ","450529.598724108    ","노래연습장업","유통관련업","8","주택가주변","","73.9","7","1","근린생활시설","","","4","1","","","","Y","","","","","","","","","","","","","","주거지역"
"3130000","CDFF3242052004000016","20040707","","03","폐업","03","폐업","20210820","","","","02-336-0629","","","서울특별시 마포구 망원동 423-9 지하1층 ","서울특별시 마포구 월드컵로25길 47, 지하1층 (망원동)","03964","명동 노래연습장","2021-08-20 18:06:21","U","2021-08-22 02:40:00.0","","191548.211169961    ","450620.895211419    ","노래연습장업","유통관련업","6","학교정화(상대)","","188.41","5","1","근린생활시설","0","0","6","4","","","","Y","","","","","","","","0","","","","","","일반주거지역"
"3130000","CDFF3242052004000017","20040920","","01","영업/정상","13","영업중","","","","","02-332-8425","","","서울특별시 마포구 망원동 482-8 지하1층 ","서울특별시 마포구 월드컵로 113, 지하1층 (망원동)","03963","수화 노래연습장","2021-10-15 13:18:57","U","2021-10-17 02:40:00.0","","191765.445327557    ","450685.840862441    ","노래연습장업","유통관련업","5","기타","","130.49","4","1","근린생활시설","0","0","3","0","","","","","","","","","","","","0","","","","","","일반주거지역"
"3130000","CDFF3242052004000018","20041014","","01","영업/정상","13","영업중","","","","","02-3142-2930","","","서울특별시 마포구 망원동 478-9번지 2층 ","서울특별시 마포구 월드컵로 133, 2층 (망원동)","03963","궁전 노래연습장","2014-08-20 15:04:17","I","2018-10-11 15:46:28.0","","191658.201524465    ","450844.504184486    ","노래연습장업","유통관련업","3","기타","","265.95","2","1","근린생활시설","","","3","","","","","","","","","","","","","","","","","","","일반주거지역"
"3130000","CDFF3242052004000019","20041110","","03","폐업","03","폐업","20090904","","","","701-7505","","","서울특별시 마포구 용강동 473-1번지 ","서울특별시 마포구 토정로 271  (용강동)","","에이스 노래연습장","2013-03-12 14:56:14","I","2018-10-11 15:46:28.0","","194654.585202529    ","448914.521960764    ","노래연습장업","유통관련업","7","유흥업소밀집지역","","480.76","6","1","근린생활시설","","","14","2","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052004000020","20041222","","03","폐업","03","폐업","20180702","","","","02-3272-2506","","","서울특별시 마포구 도화동 182-3번지 지하1층 ","서울특별시 마포구 도화4길 7, 지하1층 (도화동)","04169","추카추카 노래연습장","2018-07-02 14:05:19","I","2018-10-11 15:46:28.0","","195559.825521591    ","448801.641872705    ","노래연습장업","유통관련업","6","","","99.38","5","1","근린생활시설","","","4","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052004000021","20040412","","01","영업/정상","13","영업중","","","","","02-334-5737","","","서울특별시 마포구 망원동 479-91 지하1층","서울특별시 마포구 망원로11길 29, 지하1층 (망원동)","03964","? 노래연습장 망원점","2023-01-17 09:32:24","U","2022-11-30 23:09:00.0","","191649.806828626","450746.941699891","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052004000022","20040507","","04","취소/말소/만료/정지/중지","35","직권말소","20190612","","","","","","","서울특별시 마포구 아현동 346-33번지 지하1층 ","서울특별시 마포구 신촌로30길 5, 지하1층 (아현동)","04115","오케이노래연습장","2019-06-12 10:52:40","U","2019-06-14 02:40:00.0","","195706.965096414    ","450495.374393049    ","노래연습장업","유통관련업","","학교정화(상대)","","119.93","","","근린생활시설","","","6","2","","","","Y","","","","","","","","","","","","","","준주거지역"
"3130000","CDFF3242052004000023","20040120","","03","폐업","03","폐업","20131230","","","","02-334-1114","","","서울특별시 마포구 서교동 367-39번지 ","서울특별시 마포구 어울마당로 67 (서교동)","121893","노블레스 수노래연습장","2014-11-25 14:41:35","I","2018-10-11 15:46:28.0","","192950.424134181    ","449886.793193356    ","노래연습장업","유통관련업","","","","","","","","","","23","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052005000001","20050425","","01","영업/정상","13","영업중","","","","","02-323-1080","","","서울특별시 마포구 망원동 379-3번지 지하1층 ","서울특별시 마포구 월드컵로13길 13, 지하1층 (망원동)","04013","고고 노래연습장","2020-06-17 09:37:10","U","2020-06-19 02:40:00.0","","191932.262969085    ","450366.919946424    ","노래연습장업","유통관련업","","기타","","131.94","","","","","","6","","","","","","","","","","","","","","","","","","","근린상업지역"
"3130000","CDFF3242052005000002","20050527","","03","폐업","03","폐업","20121105","","","","","","","서울특별시 마포구 용강동 50-13번지 지층 ","서울특별시 마포구 토정로 312  (용강동,지층)","","킹 노래연습장","2013-03-12 14:57:19","I","2018-10-11 15:46:28.0","","194916.669239951    ","448630.7413931      ","노래연습장업","유통관련업","","유흥업소밀집지역","","86.58","","","근린생활시설","","","4","","","","","","","","","","","","","","","","","","","상업지역"
"3130000","CDFF3242052005000003","20050602","","01","영업/정상","13","영업중","","","","","02-337-5954","","","서울특별시 마포구 합정동 441-1 지하1층 ","서울특별시 마포구 동교로 24, 지하1층 (합정동)","04020","샤넬 노래연습장","2021-12-14 17:49:21","U","2021-12-16 02:40:00.0","","191560.13456955     ","449977.034115917    ","노래연습장업","유통관련업","0","","","93.42","0","0","","0","0","5","0","","","","","","","","","","","","0","","","","","",""
"3130000","CDFF3242052005000004","20050602","","01","영업/정상","13","영업중","","","","","02-332-5842","","","서울특별시 마포구 서교동 402-24번지 지하1층 ","서울특별시 마포구 양화로6길 103, 지하1층 (서교동, 준영빌딩)","04048","프라임 노래연습장","2015-07-23 09:26:17","I","2018-10-11 15:46:28.0","","192853.62330959     ","449579.872144185    ","노래연습장업","유통관련업","","","","127.74","","","","","","5","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052005000005","20050624","","03","폐업","03","폐업","20131030","","","","713-7337","","","서울특별시 마포구 대흥동 298번지 지하1층 101호","서울특별시 마포구 대흥로 83, 101호 (대흥동)","121809","메들리 노래연습장","2014-01-06 16:46:41","I","2018-10-11 15:46:28.0","","194747.89274432     ","449485.408800858    ","노래연습장업","유통관련업","","","","67.07","","","","","","4","1","","","","Y","","","","","","","","","","","","","",""
"3130000","CDFF3242052005000006","20050704","","03","폐업","03","폐업","20180524","","","","02-713-9870","","","서울특별시 마포구 노고산동 31-79번지 지하1층 ","서울특별시 마포구 백범로1길 4, 지하1층 (노고산동)","04101","신나는 노래연습장","2018-05-24 17:44:55","I","2018-10-11 15:46:28.0","","194394.011847243    ","450216.094610171    ","노래연습장업","유통관련업","","","","90.12","","","","","","5","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052005000007","20050707","","01","영업/정상","13","영업중","","","","","02-703-2121","","","서울특별시 마포구 공덕동 105-228번지 2층 ","서울특별시 마포구 마포대로14길 21, 2층 (공덕동)","04207","와이드 노래연습장","2020-04-24 11:02:31","U","2020-04-26 02:40:00.0","","196132.264207886    ","449580.978639028    ","노래연습장업","유통관련업","","","","219.21","","","","","","8","0","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052005000008","20050715","","03","폐업","03","폐업","20201104","","","","02-324-6352","","","서울특별시 마포구 서교동 355-18 지하1층 ","서울특별시 마포구 홍익로5길 33, 지하1층 (서교동)","04039","야 노래연습장","2020-11-04 09:29:39","U","2020-11-06 02:40:00.0","","192929.185306469    ","450147.635616204    ","노래연습장업","유통관련업","","","","132.44","","","","","","6","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052005000009","20050823","","03","폐업","03","폐업","20130801","","","","334-1777","","","서울특별시 마포구 동교동 162-10번지 지하1층 ","서울특별시 마포구 홍익로6길 27, 지하1층 (동교동)","121817","고래고래 노래연습장","2013-08-01 17:08:23","I","2018-10-11 15:46:28.0","","193136.125452511    ","450375.241479971    ","노래연습장업","유통관련업","","","","185.99","","","","","","9","5","","","","Y","","","","","","","","","","","","","",""
"3130000","CDFF3242052005000010","20050912","","01","영업/정상","13","영업중","","","","","02-322-7101","","","서울특별시 마포구 노고산동 56-8번지 지층 ","서울특별시 마포구 신촌로14안길 17, 지하1층 (노고산동)","04057","신바람 노래연습장","2020-01-31 10:07:21","U","2020-02-02 02:40:00.0","","194104.95865319     ","450225.688863618    ","노래연습장업","유통관련업","","","","129.2","","","","","","6","2","","","","Y","","","","","","","","","","","","","",""
"3130000","CDFF3242052005000011","20050920","","03","폐업","03","폐업","20080416","","","","","","","서울특별시 마포구 공덕동 140-9번지 지하 ","","","가족 노래연습장","2013-03-02 14:58:18","I","2018-10-11 15:46:28.0","","","","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052005000012","20051007","","01","영업/정상","13","영업중","","","","","02-333-1816","","","서울특별시 마포구 성산동 253-16 2층 ","서울특별시 마포구 월드컵로 118, 2층 (성산동)","03971","3040 노래연습장","2021-11-29 17:48:26","U","2021-12-01 02:40:00.0","","191790.901032994    ","450744.252632442    ","노래연습장업","유통관련업","0","기타","","178.81","0","0","","0","0","6","2","","","","Y","","","","","","","","0","","","","","","일반주거지역"
"3130000","CDFF3242052005000013","20051018","","01","영업/정상","13","영업중","","","","","02-711-0046","","","서울특별시 마포구 도화동 550번지 삼성프라자 지하1층 127호 ","서울특별시 마포구 도화4길 62, 지하1층 127호 (도화동, 삼성프라자)","04171","VIP910 노래연습장","2017-09-14 13:26:55","I","2018-10-11 15:46:28.0","","195542.119522775    ","448652.176751796    ","노래연습장업","유통관련업","","","","45","","","","","","2","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052005000014","20051123","","04","취소/말소/만료/정지/중지","35","직권말소","20211028","","","","02-373-8399","","","서울특별시 마포구 상암동 30-1 지하1층 ","서울특별시 마포구 월드컵북로 324, 지하1층 (상암동)","03930","디엠씨 노래연습장","2021-11-01 17:34:50","U","2021-11-03 02:40:00.0","","190724.996706253    ","452571.628627938    ","노래연습장업","유통관련업","0","","","110.86","0","0","","1.25","30","5","1","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","",""
"3130000","CDFF3242052005000015","20051205","","01","영업/정상","13","영업중","","","","","02-336-2087","","","서울특별시 마포구 동교동 206-1번지 지하1층 ","서울특별시 마포구 월드컵북로 18, 지하1층 (동교동)","03992","2차는 노래연습장","2014-08-20 14:44:32","I","2018-10-11 15:46:28.0","","192889.106224174    ","450481.055247985    ","노래연습장업","유통관련업","","","","131.4","","1","","1.3","130","6","1","Y","Y","Y","Y","Y","Y","","","","","","","","","","","",""
"3130000","CDFF3242052005000016","20051207","","03","폐업","03","폐업","20210120","","","","02-711-0046","","","서울특별시 마포구 도화동 550 삼성프라자 지하1층 105,106호","서울특별시 마포구 도화4길 62, 지하1층 105,106호 (도화동, 삼성프라자)","04171","VIP실678 노래연습장","2021-01-20 16:53:46","U","2021-01-22 02:40:00.0","","195542.119522775    ","448652.176751796    ","노래연습장업","유통관련업","","","","43.5","","1","","1.46","30","3","","N","Y","Y","","Y","Y","","","","","","","","","","","",""
"3130000","CDFF3242052005000017","2005-12-15","","01","영업/정상","13","영업중","","","","","02-333-3394","","","서울특별시 마포구 동교동 158-26 법정빌딩 지하1층","서울특별시 마포구 동교로 200, 지하1층 (동교동, 법정빌딩)","03995","홍박스 코인노래연습장","2023-08-16 13:14:59","U","2022-12-07 23:08:00.0","","193139.277995648","450609.026639891","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052005000018","20051216","","03","폐업","03","폐업","20191205","","","","02-334-1445","","","서울특별시 마포구 동교동 166-12번지 지층 ","서울특별시 마포구 양화로18길 7, 지하1층 (동교동)","04051","썸 노래연습장","2019-12-06 09:30:31","U","2019-12-08 02:40:00.0","","193269.421767047    ","450513.158286594    ","노래연습장업","유통관련업","","","","88.58","","1","","1.34","30","5","","Y","Y","Y","","Y","Y","","","","","","","","","","","",""
"3130000","CDFF3242052005000019","20051226","","03","폐업","03","폐업","20141128","","","","02-332-5204","","","서울특별시 마포구 서교동 364-22번지 금산빌딩 3층 ","서울특별시 마포구 와우산로21길 31-10, 3층 (서교동, 금산빌딩)","121893","어네스 노래연습장","2014-12-01 09:04:08","I","2018-10-11 15:46:28.0","","193023.430018182    ","449983.653239624    ","노래연습장업","유통관련업","","","","210.42","3","","","1.4","40","6","6","Y","Y","Y","Y","Y","Y","","","","","","","","","","","",""
"3130000","CDFF3242052005000020","20051230","","03","폐업","03","폐업","20130614","","","","3141-1021","","","서울특별시 마포구 서교동 391-16번지 지하1층 ","서울특별시 마포구 양화로7길 14, 지하1층 (서교동)","121839","태양 노래연습장","2013-06-14 15:30:09","I","2018-10-11 15:46:28.0","","192427.33732866     ","449922.730368981    ","노래연습장업","유통관련업","","","","99.42","","1","","1.3","40","4","2","Y","Y","Y","Y","Y","Y","","","","","","","","","","","",""
"3130000","CDFF3242052006000001","20060227","","03","폐업","03","폐업","20110829","","","","","","","서울특별시 마포구 노고산동 54-96번지 지층 ","서울특별시 마포구 신촌로12다길 29  (노고산동,지층)","","우리 노래연습장","2013-03-27 15:59:12","I","2018-10-11 15:46:28.0","","194114.453480448    ","450271.219796208    ","노래연습장업","유통관련업","","","","169.63","","","","","","8","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052006000003","20060427","","03","폐업","03","폐업","20110515","","","","712-0866","","","서울특별시 마포구 용강동 494-57번지 지층 ","서울특별시 마포구 토정로 264  (용강동,지층)","","오페라 노래연습장","2013-03-12 14:59:36","I","2018-10-11 15:46:28.0","","194557.404980316    ","448944.3484854      ","노래연습장업","유통관련업","","","","149.76","","","근린생활시설","","","5","1","","","","Y","","","","","","","","","","","","","",""
